Name;Jahr;Sektor;Payout;PayoutVJ;Quote;ROA;FCFUE;lnUEWachs;lnInv;lnFKQ;lnCash;lnGK;lnUE;lnMK;lnAnalyst;Float;ARP;lnKBV;Abgeltung
ALTANA AG;2009;Sonstige;1;1;0,010464609;0,059319;0,071963568;-0,028481782;0,059869699;0,097465129;-2,821174687;7,467131667;7,201666659;7,490654017;3,044522438;0,23698718;0;0,389732795;1
AMADEUS FIRE AG;2009;Industrials;1;1;0,062598633;0,201994;0,103620703;0,212130328;0,028738376;0;-0,770367136;3,872304568;4,741369267;3,682325776;0,693147181;0,726240862;0;0,311320957;1
ANALYTIK JENA AG;2009;Health Care;0;0;0;0,039549;-0,076923077;0,207678177;0,044020052;0,247227198;-1,72963818;4,050357843;3,97178137;3,368047403;1,098612289;0,697823304;0;-0,108256227;1
AS CREATION TAPETEN;2009;Consumer;1;1;0,023834345;0,061874;-0,003183587;0,049937125;0,053523062;0,225345126;-3,807116449;5,099429747;5,171712218;3,652446252;0,693147181;0,478666667;1;-0,81787968;1
ASIAN BAMBOO AG-BR;2009;Consumer;1;0;0,058178002;0,183095;0,441445552;1,089214265;0,005062414;0;-1,901576114;5,139509191;3,78034133;4,274652635;1,098612289;0,431215686;0;-0,770287946;1
ATOSS SOFTWARE AG;2009;IT;1;1;0,065746958;0,189285;0,076208185;0,098252211;0,022780839;0,001233239;-0,328375491;2,967461392;3,293734658;3,378000339;0,693147181;0,440884252;0;0,863093528;1
AUGUSTA TECHNOLOGIE AG;2009;IT;1;0;0,079626848;0,091594;0,086987643;0,06345825;0,01874075;0,136721673;-2,091568916;5,011121842;4,845233783;4,163809429;0,693147181;0,89817449;0;-0,508038427;1
AURUBIS AG;2009;Sonstige;1;1;0,007799097;0,060659;0,036293015;0,259395246;0,035094663;0,252335684;-2,857897386;8,086232106;9,034147318;6,723167579;2,63905733;0,8;0;-0,312570448;1
AXEL SPRINGER AG;2009;Consumer;1;1;0,05318306;0,168791;0,0800403;0,056778175;0,016495774;0,171049094;-2,900225186;7,940606967;7,911521214;7,413787103;2,079441542;0,217010309;1;0,37586905;1
BALDA AG;2009;IT;0;0;0;-0,144531;-0,013142747;0,229828358;0,127338192;0,375889359;-2,102725739;5,705148208;5,595729449;3,422372616;1,945910149;0,573462341;0;-1,164276899;1
BASF SE;2009;Sonstige;1;1;0,0288922;0,059634;0,040157935;0,072422982;0,048378117;0,251048171;-2,908065717;10,83683204;11,03978091;9,954673165;3,688879454;1;1;0,175621342;1
BASLER AG;2009;IT;0;0;0;0,042328;0,070663812;0,091870635;0,143159309;0,211471699;-1,869681687;3,915437171;4,034364524;2,711215187;1,098612289;0,446571429;0;-0,620851813;1
BAUER AG;2009;Industrials;1;1;0,013271511;0,112301;-0,024627945;0,222840305;0,126365894;0,266058203;-3,34111458;6,948458547;7,163025285;5,97625346;2,63905733;0,518008289;0;0,096011822;1
BAYER AG-REG;2009;Health Care;1;1;0,032507406;0,033093;0,034327723;0,016324035;0,032948917;0,278590368;-3,221946559;10,86877795;10,4017749;10,26339093;3,63758616;0,999993458;0;0,566744222;1
BAYWA AG (VZ.);2009;Sonstige;1;1;0,001484826;0,018871;0,012291228;0,196287741;0,03444234;0,226665343;-5,247198593;8,028065457;9,081889196;6,383180041;1,945910149;0,626386081;0;-0,23159844;1
BDI-BIOENERGY INTERNATIONAL;2009;Industrials;1;0;0,046207724;0,044127;0,191251338;-0,223098552;0,027875635;2,80E-05;-0,568280798;4,678875934;4,121927303;3,534190379;1,098612289;0,96631579;0;-0,686862015;1
BEATE UHSE AG;2009;Consumer;0;0;0;0,012283;-0,00236458;-0,058149375;0,051350536;0,242531191;-3,448079381;5,172986543;5,5329902;3,531204084;0;0,521870818;0;-1,020944578;1
BECHTLE AG;2009;IT;1;1;0,00888602;0,095773;0,026504371;0,034113463;0,027209357;0,031062525;-1,859019059;6,206713014;7,266451579;5,586665717;2,302585093;0,468113208;1;-0,164499964;1
BEIERSDORF AG;2009;Consumer;1;1;0,037983587;0,134305;0,057444314;0,080894037;0,035399981;0,053595742;-1,986331224;8,40469616;8,694669697;9,014682651;3,465735903;0,3955;0;1,105559292;1
BERTRANDT AG;2009;Industrials;1;1;0,032703079;0,178946;0,067862539;0,245985477;0,080555989;0,02340007;-2,018888982;5,435401815;6,073542106;4,935222896;1,945910149;0,665877945;0;0,277826297;1
BETA SYSTEMS SOFTWARE AG;2009;IT;0;0;0;0,068453;0,017227081;0,020588593;0,009227512;0,116811898;-3,662463348;4,262398147;4,50467559;3,257838197;1,098612289;0,602076906;0;-0,104240256;1
BILFINGER BERGER SE;2009;Industrials;1;1;0,007639586;0,031111;0,012975167;0,121893686;0,033465904;0,241013331;-2,241170448;8,820699399;9,185750463;6,92175807;2,944438979;0,949295145;1;-0,099326567;1
BIOTEST AG (VZ.);2009;Sonstige;1;1;0,004789264;0,045612;0,012323825;0,167235837;0,054154693;0,284499764;-4,295179673;6,383580956;5,955417592;5,042538337;1,609437912;1;0;0,35172486;1
BMW AG (ST.);2009;Sonstige;1;1;0,0033949;0,003409;-0,165573247;-0,051671261;0,175296298;0,468347884;-2,607220839;11,52372692;10,88175728;9,435577056;3,688879454;0,534001113;1;-0,398478627;1
BOEWE SYSTEC AG;2009;IT;0;1;0;-0,116614;-0,014623442;-0,043832772;0,03517772;0,365521894;-4,229434953;6,276611534;6,10977189;3,33898788;1,098612289;0,498939394;0;-1,176193702;1
BOSCH SOLAR ENERGY AG;2009;Sonstige;0;0;0;0,082446;-0,273908719;0,659124415;0,163834386;0,002783124;-3,244037275;6,487020176;5,735397414;6,97809431;2,197224577;0,049701604;0;1,246607171;1
BURGBAD AG;2009;Sonstige;1;1;0,053122721;0,057412;0,049374953;0,075700061;0,073535346;0,125101082;-2,089274148;3,917686935;4,375933107;3,837260148;0,693147181;0,067045455;0;0,540713608;1
CANCOM IT SYSTEME AG;2009;IT;0;0;0;0,024378;0,025319445;0,27189181;0,024176273;0,141805939;-1,887175726;4,793092695;5,897557632;2,98347791;1,386294361;0,809835435;0;-0,678150741;1
CARL ZEISS MEDITEC AG;2009;Health Care;1;1;0,024385278;0,076548;0,078808377;0,052145481;0,010522463;0,056239492;-1,298012064;6,573434327;6,397246272;6,693758992;2,708050201;0,349108351;0;0,503463882;1
CAT OIL AG;2009;Sonstige;0;0;0;0,00902;-0,068929434;0,215564503;0,144743264;0,118233601;-2,984402938;5,649336849;5,621056448;4,583550199;2,302585093;0,4;0;-0,756888262;1
CELESIO AG;2009;Health Care;1;1;0,003857398;-0,002647;0,012245708;-0,054378047;0,020197923;0,258215671;-4,947949378;8,925760124;9,960179728;7,873671826;3,295836866;1;0;0,15015307;1
CENIT AG;2009;IT;0;1;0;0,087709;0,014599854;0,078574554;0,031566323;0;-1,167371405;3,674121083;4,423132589;3,13819526;1,386294361;0,954469407;0;-0,095178228;1
CENTROSOLAR GROUP AG;2009;IT;0;0;0;0,021951;-0,101312672;0,411857964;0,115356627;0,343676935;-2,579833459;5,401212345;5,806952593;3,434905003;1,791759469;0,501429616;0;-1,060812305;1
CENTROTEC SUSTAINABLE AG;2009;Industrials;0;0;0;0,050319;0,016509796;0,158208151;0,043915012;0,309056992;-2,803594298;5,935909553;6,165588008;4,817739127;1,945910149;0,429622482;0;-0,03406912;1
CENTROTHERM PHOTOVOLTAICS AG;2009;IT;0;0;0;0,073552;0,092308267;0,812846157;0,044738344;0;-2,035446037;6,500951776;5,926128375;5,855888662;2,564949357;1;0;0,092622538;1
CEWE COLOR HOLDING AG;2009;Industrials;1;1;0,017571889;0,026721;0,005147754;0,015689277;0,114254456;0,126317183;-3,257703451;5,568256714;6,040228521;4,628718144;1,386294361;0,554065041;1;-0,169639056;1
COMARCH SOFTWARE UND BERATUN;2009;IT;0;0;0;-0,121501;0,081330568;-0,048515052;0,013759637;0,151644112;-2,559118176;3,571882047;4,035289645;2,734433481;0,693147181;0,406790124;0;-0,125611019;1
COMPUGROUP MEDICAL AG;2009;IT;0;0;0;0,00493;0,076189728;0,240549584;0,020339234;0,261580881;-3,255918362;6,033867691;5,434555717;5,381663762;1,609437912;0,544298089;1;0,144817912;1
CONSTANTIN FILM AG;2009;Sonstige;0;0;0;0,031274;0,281037071;0,099150976;0,002074717;0,327180632;-1,211086905;5,827335499;5,515318089;5,456462822;0,693147181;0,02958487;0;1,032046206;1
CONSTANTIN MEDIEN AG;2009;Consumer;0;0;0;-0,249095;0,135951033;0,510978212;0,010607696;0,387235283;-1,41529042;6,526958881;5,952170031;5,186367051;1,791759469;0,610521424;1;1,538843617;1
CONTINENTAL AG;2009;Consumer;0;1;0;-0,042861;0,011947836;0,377379713;0,062612902;0,423198275;-2,755619864;10,11406852;10,09570581;7,678935719;3,36729583;0,799675862;0;-0,889976869;1
COR AG FINANCIAL TECHNOLOGIE;2009;Sonstige;0;0;0;0,121713;0,050988996;0,353349722;0,033383199;0,028856614;-1,212601596;3,988372749;4,074090833;3,766967869;0,693147181;0,476384162;0;0,259485404;1
COR&FJA AG;2009;IT;1;0;0,033459697;0,106819;0,032062465;0,037088634;0,002644187;0,195637505;-0,887543893;3,791900736;4,153019049;4,019951613;1,386294361;0,828080229;1;0,713261747;1
CROPENERGIES AG;2009;Sonstige;0;0;0;0,04738;-0,553688742;0,240784628;0,285210078;0,161735273;-2,172870165;6,096545024;5,229883268;5,426600637;2,197224577;0,2236;0;-0,289680075;1
CTS EVENTIM;2009;Consumer;1;1;0,036206463;0,081321;0,249942067;0,050656041;0,011572751;0,071480309;-0,642469351;6,004101365;6,002275151;6,262634542;2,302585093;0,449041667;0;1,478127249;1
CURANUM AG;2009;Health Care;1;1;0,013212552;0,029295;0,061687099;0,111101206;0,0163535;0,474429446;-3,178394961;5,482379075;5,549480672;4,531389816;2,197224577;0,465204592;1;0,332457486;1
D+S EUROPE AG;2009;Sonstige;0;0;0;-0,023883;-0,00801708;0,162211532;0,047040712;0,249913225;-2,702388479;6,167405374;5,625038645;5,735156295;1,609437912;0,083710795;0;0,380712321;1
DAIMLER AG;2009;Consumer;1;1;0,006036467;0,010086;-0,059912593;-0,036117453;0,065491032;0,418646517;-2,951200607;11,79221492;11,47077968;9,872712074;3,761200116;0,893457826;1;-0,515151172;1
DATA MODUL AG;2009;IT;1;1;0,010900934;0,066132;0,056885189;-0,025902594;0,043318101;0,170755763;-3,017180481;4,166168977;4,887472815;3,152643317;1,386294361;0,708735111;0;-0,324199327;1
DEAG DEUTSCHE ENTERTAINMENT;2009;Consumer;0;0;0;-0,146443;0,04315173;0,329363458;0,003894418;0,096441358;-1,311387145;4,406828997;4,695476961;2,459603508;0,693147181;0,767939301;0;-0,558162563;1
DELTICOM AG;2009;Consumer;1;1;0,045717993;0,12821;0,059757741;0,183767178;0,012262824;0;-1,181642085;4,560559775;5,556746977;5,020178519;2,079441542;0,461993243;0;1,10363646;1
DEMAG CRANES AG;2009;Industrials;1;1;0,024182141;0,090798;0,099305027;0,126260776;0,027084827;0,11028298;-2,330508417;6,83035142;7,111339916;5,766672904;2,944438979;1;0;0,169372169;1
DEUFOL AG;2009;Industrials;1;0;0,009285163;0,048437;0,013499709;-0,002932295;0,029340657;0,278411735;-2,971767079;5,468519951;5,819334876;3,758018614;1,386294361;0,483075132;1;-0,809493401;1
DEUTSCHE LUFTHANSA;2009;Industrials;1;1;0,012903816;0,024235;0,024997987;0,102582761;0,08085253;0,150215805;-2,742000997;10,01717332;10,12029105;8,272220543;3,555348061;0,968856046;0;-0,512097895;1
DEUTSCHE POST AG;2009;Industrials;1;1;0,013316621;-0,006774;0,009509124;0,007943368;0,00629281;0,01836532;-5,271912548;12,47977242;10,9054788;9,159056027;3,63758616;0,695251345;0;0,193838815;1
DEUTSCHE TELEKOM AG;2009;Sonstige;1;1;0,055165401;0,012165;0,137190672;-0,013690286;0,054581694;0,320910348;-3,706080304;11,7210772;11,029488;10,61919509;3,784189634;0,63900952;0;0,022640524;1
DEUTZ AG;2009;Industrials;0;1;0;-0,006422;-0,015986622;-0,019343893;0,077725254;0,167315358;-1,760181763;7,095313103;7,309881486;5,463145216;2,708050201;0,502002284;0;-0,773824372;1
DIALOG SEMICONDUCTOR PLC;2009;IT;0;0;0;0,088831;0,027362047;0,623250865;0,058793585;0;-0,785818836;4,394436809;5,086546402;3,634490286;1,609437912;0,752827281;0;-0,463231388;1
DOUGLAS HOLDING AG;2009;Consumer;1;1;0,013787248;0,055877;0,016866854;0,042348509;0,085471407;0,221513423;-3,553800916;7,463821919;8,048916071;7,043376341;3,135494216;0,63729738;0;0,495960543;1
DR HOENLE AG;2009;Industrials;1;1;0,028275275;0,10504;0,032557853;0,619068362;0,017227184;0,035198211;-1,692772024;3,881852416;3,886582113;3,065518097;1,098612289;0,73607836;1;-0,415729303;1
DRAEGERWERK AG - PFD;2009;Health Care;1;1;0,001154818;0,017958;0,018431889;0,056144956;0,040981496;0,247100674;-2,581764701;7,411421536;7,562444855;4,614062978;2,708050201;0,021259843;0;-0,456645947;1
DUERR AG;2009;Industrials;1;1;0,007556092;0,039236;-0,003868296;0,081965166;0,009884691;0,106777811;-2,556718623;6,992108284;7,379490471;4,967381199;2,302585093;0,348245766;0;-0,844534285;1
DYCKERHOFF AG (VZ.);2009;Sonstige;1;1;0,020891399;0,084205;0,008852322;0,103226941;0,093668679;0,185793855;-2,442968656;8,104302814;7,586758909;6,708590936;1,098612289;0,196523934;0;0,044374982;1
ECKERT & ZIEGLER;2009;Health Care;1;1;0,014537228;0,054115;0,036418477;0,274089866;0,05880464;0,171742462;-2,603697298;4,593077362;4,271262658;3,060070021;0,693147181;0,568854223;0;-0,693913878;1
ECOTEL COMMUNICATION AG;2009;Sonstige;0;0;0;-0,071882;0,028257567;0,123737716;0,0453346;0,255253659;-2,574314141;4,00663294;4,658250183;2,516284185;0;0,395384615;0;-0,568422786;1
EDOB ABWICKLUNGS AG;2009;Consumer;0;0;0;-0,167598;-0,091706223;-0,16442663;0,065332039;0,397965053;-2,695501159;6,015669236;6,366619921;3,848104836;2,197224577;0,489187638;0;-0,416779351;1
EINHELL GERMANY AG-VORZUG;2009;Consumer;1;0;0,002811668;0,05931;0,029703818;-0,073156886;0,013184373;0,172683594;-2,508950839;5,503237068;5,881945675;2,961549441;0;1;0;-1,006094744;1
ELEXIS AG;2009;Industrials;1;1;0,025888905;0,100894;0,027290048;0,05629999;0,036009889;0,120490478;-1,747949645;4,904481872;5,139175083;4,193381728;1,609437912;0,886086957;0;-0,044025989;1
ELMOS SEMICONDUCTOR AG;2009;IT;0;0;0;0,042456;0,040160672;-0,005663005;0,060165133;0,150517803;-1,773084354;5,521726883;5,165579944;3,43677432;2,302585093;0,467616246;0;-1,704254977;1
ELRINGKLINGER AG;2009;Consumer;1;1;0,013134033;0,059601;-0,05168029;0,079037587;0,1594872;0,290945741;-3,656568807;6,639266498;6,4889511;6,07877188;2,63905733;0,449895833;0;0,468347572;1
ENVITEC BIOGAS AG;2009;Sonstige;1;0;0,044517827;0,027627;-0,514766563;-0,26995087;0,048706645;0,067280072;-1,317746625;5,383623123;4,615942951;5,379505572;1,609437912;0,287;0;0,187565905;1
EPCOS AG;2009;Sonstige;1;1;0,013556926;0,045462;0,028155327;0,027600575;0,093581642;0,16491341;-1,949550402;7,239875918;7,296819966;7,160366519;2,397895273;0,060061186;0;0,644042094;1
ESSANELLE HAIR GROUP AG;2009;Consumer;1;1;0,017787919;0,06501;0,032084063;0,048202372;0,122866749;0,137617906;-2,320675181;4,043477493;4,861057366;3,283223146;0;0,084004353;1;-0,153552216;1
EUROMICRON AG;2009;IT;1;1;0,028306242;0,050399;0,011753772;0,187678848;0,011133791;0,292985982;-2,728150348;5,148162858;5,103688383;3,773428761;1,791759469;0,780901288;1;-0,547277608;1
EVOTEC AG;2009;Health Care;0;0;0;-0,400673;-1,130739909;0,18614092;0,019030451;0,063223595;-1,20044341;5,208939555;3,679157347;4,314739818;1,791759469;0,848473433;0;-0,694964504;1
FABASOFT AG;2009;IT;0;1;0;0,016448;0,049935269;0,021829004;0,047485298;0;-0,399111398;3,458522448;3,073988772;2,678129076;0;0,439884809;1;-0,371408252;1
FIELMANN AG;2009;Consumer;1;1;0,090730731;0,178997;0,092046826;0,072926989;0,047094897;0,012895495;-1,65997192;6,48422141;6,805358146;7,553870913;3,135494216;0,289904762;0;1,40502192;1
FRANCOTYP-POSTALIA HOLDING A;2009;Industrials;0;1;0;-0,07921;0,07536997;-0,018681416;0,051457388;0,315841595;-1,999560677;5,088145567;4,95894894;2,123445269;0,693147181;0,805714286;1;-1,247600074;1
FRAPORT AG;2009;Industrials;1;1;0,05016147;0,030888;-0,130281684;-0,102739509;0,110187412;0,293139653;-1,739864371;8,791546819;7,650454286;7,712345175;3,401197382;0,38294298;0;-0,115509458;1
FREENET AG;2009;Sonstige;0;0;0;0,058299;0,005080898;0,495966776;0,0076387;0,379941467;-3,157069933;8,041567387;7,928938497;6,201177085;2,890371758;0,355830425;1;-0,472275661;1
FRESENIUS MEDICAL CARE AG (ST.);2009;Sonstige;1;1;0,016062374;0,056212;0,031005652;0,087797485;0,045040704;0,293883802;-4,209634394;9,610436144;9,269771171;9,214327694;3,465735903;0,637091478;0;0,534123641;1
FRESENIUS SE (VZ.);2009;Sonstige;1;1;0,004637101;0,015055;0,02553502;0,082599743;0,03627898;0,368780377;-4,016821201;9,930324207;9,420277096;8,128405545;3,295836866;1;0;0,550306105;1
FUCHS PETROLUB AG (VZ.);2009;Sonstige;1;1;0,014888714;0,154226;0,011480233;0,020587613;0,064112173;0,162398572;-3,586079759;6,556494225;7,23971736;5,899764607;2,302585093;1;1;0,760377993;1
FUNKWERK AG;2009;IT;0;1;0;0,036645;0,074341321;-0,001439035;0,023585861;0,093068578;-2,160720804;5,394091075;5,670577232;3,505897039;1,791759469;0,481545488;0;-1,363249982;1
GEA GROUP AG;2009;Industrials;1;1;0,014210013;0,020176;0,042222892;0,064397261;0,031782729;0,103722875;-2,456773837;8,542534413;8,552361049;7,302662216;3,258096538;0,917997859;1;0,020956094;1
GERRESHEIMER AG;2009;Health Care;1;1;0,011847905;0,000496;0,061838331;0,101586804;0,06378066;0,301300914;-2,775991127;7,32319316;6,966121352;6,212768447;2,63905733;0,950414013;0;0,139438608;1
GERRY WEBER INTL AG;2009;Consumer;1;1;0,030201194;0,138344;0,029598126;0,117004066;0,069672675;0,167712868;-3,49689734;5,695099217;6,345640396;5,910197454;2,079441542;0,44639045;1;0,711266747;1
GESCO AG;2009;Industrials;1;1;0,022684636;0,079786;0,02409389;0,217076383;0,049613103;0,234144419;-2,062200711;5,465994719;5,808607847;4,60677948;1,098612289;1;1;0,16144895;1
GFK SE;2009;Consumer;1;1;0,013517694;0,050155;0,076100859;0,049015853;0,020331384;0,285309009;-3,675032319;7,276991301;7,106960993;6,371064745;2,772588722;0,432020968;0;0,205937933;1
GFT TECHNOLOGIES AG;2009;IT;1;0;0,011125931;0,05342;0,033675319;-0,043214437;0,010752043;0,001321127;-1,234810381;4,731769356;5,466448717;3,647142453;1,386294361;0,568905265;0;-0,498716648;1
GILDEMEISTER AG;2009;Industrials;1;1;0,009141208;0,063808;0,035023772;0,197947172;0,029685366;0,240643923;-1,684659333;7,237316547;7,551693308;5,411729149;2,772588722;0,998879602;0;-0,528368755;1
GK SOFTWARE AG;2009;IT;0;0;0;0,129315;0,014106531;0,335526075;0,06006728;0,062029752;-0,795879144;2,976850123;2,709948398;2,891803482;0,693147181;0,285285285;0;0,425198924;1
GPC BIOTECH AG;2009;Sonstige;0;0;0;-0,362648;-2,68186227;-0,376157794;0,001290389;0,043089183;-0,200558796;3,656433739;2,515435855;3,593012185;1,791759469;0,774085838;0;0,430767323;1
GRAMMER AG;2009;Consumer;0;1;0;0,028726;0,003161989;0,008873514;0,065265119;0,199530136;-3,58586261;6,175879744;6,914692163;3,504725174;1,791759469;0,75302525;0;-1,67735565;1
GRAPHIT KROPFMUEHL AG;2009;Sonstige;0;0;0;0,052899;-0,02945088;0,084409161;0,094805994;0,259935934;-4,35737023;4,261739999;4,504860228;3,822409847;0,693147181;0,999305556;0;0,652674519;1
H&R WASAG AG;2009;Sonstige;1;1;0,011581687;0,028271;-0,029699011;0,28742754;0,102582363;0,229554954;-3,377878653;6,069596199;6,9423364;5,483020626;2,397895273;0,432889601;0;0,378175577;1
HAMBURGER HAFEN UND LOGISTIK;2009;Industrials;1;1;0,054735889;0,103577;0,084806146;0,117310924;0,133006667;0,197300477;-1,965150723;7,385513141;7,190544903;7,173105437;2,890371758;0,328853701;0;0,821034733;1
HAWESKO HOLDING AG;2009;Consumer;1;1;0,031324057;0,08428;0,0616329;0,015246184;0,014186623;0,084121455;-2,828075925;5,136245396;5,825542776;4,986099447;1,609437912;0,482871679;1;0,646597499;1
HEIDELBERGCEMENT AG;2009;Sonstige;1;1;0,001049344;0,065172;0,034675449;0,267034113;0,038484636;0,37677341;-3,439139323;10,1768723;9,560090488;7,932435162;2,48490665;0,140404026;0;-1,01915082;1
HEIDELBERGER DRUCKMASCHINEN;2009;Industrials;0;1;0;0,041415;0,054514954;-0,035447919;0,059977047;0,144233668;-3,207663969;8,162561017;8,208032496;5,596889102;3,218875825;0,903795785;1;-1,499864498;1
HEILER SOFTWARE AG;2009;IT;0;0;0;0,070297;0,107695754;0,200576418;0,008869839;0,000480884;-0,432558792;3,187257183;2,525656642;2,622045198;0,693147181;0,629023928;0;-0,42621014;1
HENKEL AG & CO KGAA (VZ.);2009;Sonstige;1;1;0,006682216;0,083854;0,013940981;0,077744993;0,029001757;0,250125055;-3,861912443;9,684958339;9,556126245;8,173619578;3,583518938;0,485201754;0;0,284852478;1
HOCHTIEF AG;2009;Industrials;1;1;0,005239763;0,013797;-0,020283391;0,128259521;0,052123033;0,217210787;-1,909294008;9,397986437;9,836446425;7,457575244;3,135494216;0,6748;1;-0,108224771;1
HOEFT & WESSEL AG;2009;IT;0;0;0;-0,098688;-0,000876907;-0,016503436;0,024440941;0,186316898;-4,444305304;4,132330539;4,585701903;2,758793124;1,386294361;0,478818546;0;-0,368681201;1
HOMAG GROUP AG;2009;Industrials;1;1;0,005495255;0,057007;0,022077231;0,023134326;0,033033714;0,250142965;-2,659412145;6,312353493;6,752793604;4,60061047;1,791759469;0,585479347;0;-0,524974965;1
HORNBACH BAUMARKT AG;2009;Consumer;1;1;0,005268219;0,068357;0,019360968;0,051158785;0,050119547;0,270732232;-1,797850084;7,262071644;7,862878957;5,861964452;0,693147181;0,176388359;0;-0,520287637;1
HORNBACH HOLDING AG;2009;Consumer;1;1;0,001656967;0,044506;0,01150502;0,050192038;0,054908564;0,32792654;-1,981389276;7,598818339;7,920089049;5,060483945;1,609437912;1;0;-0,716154861;1
HUGO BOSS AG (VZ.);2009;Sonstige;1;1;0,028270202;0,101886;0,027308669;0,032575606;0,097357648;0,432564578;-3,854337594;7,057571722;7,430148539;5,865417142;3,044522438;0,687029531;0;1,261558256;1
IBS AG;2009;IT;1;1;0,031363408;0,110638;0,171351524;0,071365787;0,027366786;0,091408944;-1,216296084;3,121086575;3,085527273;2,855521745;1,098612289;0,398280385;1;0,199031667;1
IDS SCHEER AG;2009;Sonstige;1;1;0,017726474;0,022235;0,047586236;0,014064628;0,00809185;0,084519441;-1,16453898;5,893297541;5,989229551;5,30623025;2,63905733;0,485788917;1;-0,074121645;1
